Ticker,shortname,Sàn NY,Level1,Level2,Level3,Level4,Số CP niêm yết,Số CP lưu hành,Số CP lưu hành BQ hiện tại,Free Fload,Giá đóng cửa,Vốn hóa,KLTB 30 ngày,KLTB 30 ngày/Số CPLH,KLTB 90 ngày,KLTB 90 ngày/Số CPLH,KLTB 180 ngày,KLTB 180 ngày/Số CPLH bình quân hiện tại,GTTB 30 ngày,GTTB 90 ngày,GTTB 180 ngày,Lãi gộp/Doanh thu,LN ròng/Doanh thu,LN ròng/Doanh thu1,ROE,ROA,khả năng thanh toán ngắn hạn,Tổng công nợ/Vốn CSH,tỷ lệ dòng tền trước thuế và thu nhập/thu nhập trước lãi và thuế,EV/EBITDA,EPS,BV,P/E,P/B,updatedate
TBC,Công ty Cổ phần Thủy điện Thác Bà,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,63500000,63500000,63500000.0,9525000,22200,,2006.0,3.15905511811023e-05,2048.8333333333303,3.2265091863517e-05,2647.0,4.168503937007871e-05,46065500,47673166.666666605,63389383.3333333,,,,,,,,,,2179.0,14537.5927413858,1900-01-10 04:33:42.232000,1.52707538276269,2020-03-26 00:00:00
TCB,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,3500139962,3500139962,3497390455.45,2275090975,16100,,2940220.0,0.000840029265092571,2793841.16666666,0.000798208413663049,2206544.41666666,0.000630911659642748,55910521000,60073557500.0,49373022137.5,,,,,,,,,,1203.0,16879.8340271583,1900-01-13 05:05:32.716000,0.9538008474547991,2020-03-26 00:00:00
TCD,Công ty Cổ phần Đầu tư Phát triển Công nghiệp và Vận tải,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,42302370,42302370,42097399.8666666,10575592,9300,,1432.0,3.38515312499039e-05,2997.5,7.08589140513876e-05,6679.0,0.000158655879487904,12114500,29469833.333333302,70821987.5,,,,,,,,,,-154.0,9920.706857834391,1899-10-24 12:29:24.489000,0.9374332024190171,2020-03-26 00:00:00
TCH,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,362994014,353271564,353271564.0,194299360,17150,,1740025.0,0.00492546011996595,1214034.0,0.00343654605610996,1391048.5,0.0039376180869174,47330094000,39740018166.6666,40494138129.1666,,,,,,,,,,3680.0,13657.5477385753,1900-01-04 18:08:54.004000,1.25571591095818,2020-03-26 00:00:00
TCL,Công ty Cổ phần Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,30158436,30158436,30158436.0,15079218,16000,,31112.5,0.0010316350622426099,21981.5,0.000728867372300075,16209.333333333301,0.000537472610759169,561759000,419748833.333333,357614316.66666603,,,,,,,,,,4672.0,24536.1731866181,1900-01-03 02:21:12.007000,0.652098429461945,2020-03-26 00:00:00
TCM,Công ty Cổ phần Dệt may - Đầu tư - Thương mại Thành Công,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,58016918,57916468,58016918.0,34749880,12500,,638996.5,0.0110330709393397,565642.0,0.00976651407679073,462519.916666666,0.00797215592642592,9145621500,10210815666.6666,8974794508.33333,,,,,,,,,,2572.0,16405.9622598201,1900-01-03 15:38:53.354000,0.7619181247669791,2020-03-26 00:00:00
TCO,Công ty Cổ phần Vận tải Đa phương thức Duyên Hải,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,18711000,16728076,16768853.0833333,9200442,12550,,165.0,9.86365676483057e-06,97.8333333333333,5.84845103126823e-06,83.5833333333333,4.9844394794303e-06,1858000,1071000.0,927395.833333333,,,,,,,,,,1745.0,13072.5736111903,1900-01-07 21:55:52.655000,0.960025192687155,2020-03-26 00:00:00
TCR,Công ty Cổ phần Công nghiệp Gốm sứ TAICERA,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,10373190,45425142,45430682.0,22712571,2430,,4098.5,9.02253646229658e-05,5324.5,0.00011721482345613799,3760.0833333333294,8.276528477678001e-05,12493000,15979166.666666599,10085097.5,,,,,,,,,,45.0,13184.8584043402,1900-02-23 05:29:41.475000,0.18430232054673198,2020-03-26 00:00:00
TCT,Công ty Cổ phần Cáp treo Núi Bà Tây Ninh,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,12788000,12788000,12788000.0,4475800,30000,,5801.0,0.000453628401626524,3130.0,0.00024476071316859504,1844.4166666666601,0.000144230267959545,200905000,116712000.0,70591012.5,,,,,,,,,,4346.0,16619.9925401939,1900-01-06 21:41:08.692000,1.80505496181467,2020-03-26 00:00:00
TDC,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,100000000,100000000,100000000.0,40000000,6700,,105658.5,0.001056585,81936.8333333333,0.0008193683333333331,88377.5,0.000883775,764722500,642157666.666666,737579250.833333,,,,,,,,,,1166.0,11716.94778156,1900-01-05 17:51:25.526000,0.5718212733306179,2020-03-26 00:00:00
TDG,Công ty Cổ phần Dầu khí Thái Dương,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,16770000,16770000,16770000.0,14254500,1780,,361475.0,0.0215548598688133,228450.833333333,0.0136225899423573,173211.25,0.0103286374478234,674029500,411145833.333333,319516925.833333,,,,,,,,,,952.0,10550.1308663636,1900-01-01 20:51:09.054000,0.16871828629871,2020-03-26 00:00:00
TDH,Công ty Cổ phần Phát triển Nhà Thủ Đức,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,93878384,93878384,94525338.0,84490545,6430,,620448.5,0.00660906668355092,628155.5,0.006691162259461129,678156.333333333,0.007174333863088991,4784534500,5839780666.66666,6748267297.5,,,,,,,,,,1343.0,36836.8938949558,1900-01-04 19:18:50.574000,0.174553262235839,2020-03-26 00:00:00
TDM,Công ty Cổ phần Nước Thủ Dầu Một,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,95700000,95700000,89818055.93055551,43065000,16000,,315877.0,0.0033007001044932,213704.333333333,0.00223306513409961,134009.166666666,0.0014920069832092301,5834545500,4417329000.0,2928700429.1666603,,,,,,,,,,900.0,10436.9476671859,1900-01-31 19:20:56.125000,1.5330152560124901,2020-03-26 00:00:00
TDW,Công ty Cổ phần Cấp nước Thủ Đức,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,8500000,8500000,8500000.0,410280,22400,,782.0,9.2e-05,330.33333333333303,3.8862745098039205e-05,230.75,2.7147058823529397e-05,15917000,6553666.66666666,4691083.33333333,,,,,,,,,,2846.0,16524.194943411698,1900-01-07 20:53:14.090000,1.35558797730905,2020-03-26 00:00:00
TEG,Công ty Cổ phần Bất Động sản và Xây dựng Trường Thành,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,32383642,32383642,31828086.444444396,12953456,3200,,2160.0,6.67003421048194e-05,1111.0,3.43074444807659e-05,3667.3333333333294,0.000115223179996529,7473000,4401333.33333333,20734774.1666666,,,,,,,,,,563.0,10486.2961715,1900-01-05 16:17:27.976000,0.305160177403444,2020-03-26 00:00:00
TGG,Công ty Cổ phần Đầu tư và Xây dựng Trường Giang,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,27299990,27299990,27299990.0,19109993,1070,,239600.0,0.008776559991413909,249611.0,0.00914326342244081,396448.83333333296,0.0145219406063274,324786500,391992833.333333,722583482.5,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
THG,Công ty Cổ phần Đầu tư và Xây dựng Tiền Giang,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,13199769,13199769,13199769.0,10559815,42200,,8892.0,0.000673648152479032,8218.0,0.0006225866528421821,6579.0,0.000498417813220822,384414000,365447166.66666603,288326420.833333,,,,,,,,,,1692.67,15799.7155026,1900-01-24 22:20:44.827000,2.67093416922953,2020-03-26 00:00:00
THI,Công ty Cổ phần Thiết bị điện,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,48800000,44000000,44000000.0,5280000,32000,,642.0,1.4590909090909e-05,485.333333333333,1.1030303030303e-05,707.666666666666,1.6083333333333302e-05,18441500,13775833.3333333,19654583.333333302,,,,,,,,,,7317.0,23697.587286333302,1900-01-04 08:57:59.572000,1.35034843899297,2020-03-26 00:00:00
TIP,Công ty Cổ phần Phát triển Khu công nghiệp Tín Nghĩa,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,26003143,26003143,26003143.0,10401257,14400,,42309.0,0.00162707254273069,34193.3333333333,0.00131496924557671,30473.166666666602,0.00117190320672645,678893000,583424000.0,599317412.5,,,,,,,,,,1398.0,20626.9968021564,1900-01-07 17:55:24.436000,0.698114230496927,2020-03-26 00:00:00
TIX,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,30000000,30000000,26400000.0,15000000,29500,,779.0,2.5966666666666602e-05,285.5,9.51666666666666e-06,5466.666666666661,0.000207070707070707,23104000,8407500.0,148774083.33333302,,,,,,,,,,2665.0,24359.3208897916,1900-01-11 08:20:54.682000,1.2110354033868997,2020-03-26 00:00:00
TLD,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Thăng Long,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,18719788,18719788,18719788.0,13103851,4440,,139396.5,0.0074464785605478,122773.166666666,0.00655846992854121,169783.666666666,0.0090697430262921,615838000,540901000.0,765753206.666666,,,,,,,,,,-125.0,9279.96986463158,1899-11-18 14:09:54.198000,0.478449829554082,2020-03-26 00:00:00
TLG,Công ty Cổ phần Tập đoàn Thiên Long,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Đồ gia dụng một lần,77794453,77794453,76984368.55555551,23338336,28300,,19977.5,0.00025679851492753597,36750.0,0.00047239871973905304,25107.8333333333,0.000326141966277405,679154000,1385884333.3333302,978911020.833333,,,,,,,,,,5501.0,27327.637273160697,1900-01-05 03:27:28.393000,1.03558166105323,2020-03-26 00:00:00
TLH,Công ty Cổ phần Tập đoàn Thép Tiến Lên,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,102110621,100650621,100650621.0,60390373,2670,,108286.0,0.00107586022742969,133557.666666666,0.00132694329493174,120414.5,0.0011963612226495801,317389000,486540666.66666603,472093527.5,,,,,,,,,,897.0,13469.1946912567,1900-01-02 21:47:23.660000,0.19823011406414398,2020-03-26 00:00:00
TMP,Công ty Cổ phần Thủy điện Thác Mơ,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,70000000,70000000,70000000.0,4200000,31100,,3066.5,4.38071428571428e-05,1700.0,2.42857142857142e-05,1353.41666666666,1.93345238095238e-05,103962000,58382333.3333333,47003625.0,,,,,,,,,,0.0,14724.581671342801,1900-01-09 02:18:45.015000,2.11211433330748,2020-03-26 00:00:00
TMS,Công ty Cổ phần Transimex,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",54880757,63098791,59345100.4583333,28394456,23800,,4203.5,6.661775817543e-05,4664.166666666661,7.39184791459263e-05,4905.666666666661,8.26633812863957e-05,105542500,129406333.333333,137800116.666666,,,,,,,,,,5985.0,32324.8125988999,1900-01-03 23:26:26.301000,0.7362765036048481,2020-03-26 00:00:00
TMT,Công ty Cổ phần Ô tô TMT,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,37287680,36877980,36877980.0,20282889,5100,,2182.5,5.918165799753671e-05,1820.0,4.9351943897144e-05,2175.8333333333303,5.90008816462651e-05,10232000,9389166.66666666,11211871.6666666,,,,,,,,,,2044.0,10091.052451436899,1900-01-02 12:40:36.674000,0.505398225263786,2020-03-26 00:00:00
TN1,Công ty Cổ phần Thương mại Dịch vụ TNS Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,13300000,13300000,13300000.0,2602200,61300,,1700.0,0.00012781954887218,1818.6666666666601,0.000136741854636591,1574.58333333333,0.000118389724310776,103191500,115837166.66666599,99547333.3333333,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
TNA,Công ty Cổ phần Thương mại Xuất nhập khẩu Thiên Nam,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,34594060,34249106,34249357.0,17124553,14400,,155974.5,0.00455411887247509,280439.166666666,0.00818821859661582,560984.916666666,0.016379429157361,2666882500,5311414333.33333,11250179408.3333,,,,,,,,,,4822.0,34605.96218875,1900-01-02 23:40:44.610000,0.41611326746121396,2020-03-26 00:00:00
TNC,Công ty Cổ phần Cao su Thống Nhất,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",19250000,19250000,19250000.0,7700000,13200,,8680.5,0.00045093506493506396,3163.3333333333303,0.000164329004329004,2138.41666666666,0.00011108658008658001,117018500,42360166.666666605,29970333.333333302,,,,,,,,,,909.0,15672.9143155324,1900-01-14 12:27:10.648000,0.8422173269280421,2020-03-26 00:00:00
TNI,Công ty Cổ phần Tập đoàn Thành Nam,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,52500000,52500000,52500000.0,44625000,10900,,525687.5,0.0100130952380952,570712.5,0.0108707142857142,474657.5,0.00904109523809523,5237770500,5772730166.66666,4851154433.33333,,,,,,,,,,4064.0,10479.0013155,1900-01-04 07:17:05.947000,1.04017545869349,2020-03-26 00:00:00
TNT,Công ty Cổ phần Tài Nguyên,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,25500000,25500000,25500000.0,24225000,1570,,162242.0,0.00636243137254901,82843.5,0.00324876470588235,85877.9166666666,0.00336776143790849,265174000,132581666.66666599,145522093.33333302,,,,,,,,,,570.0,10270.0385962352,1900-01-02 18:04:10.664000,0.15287186949575,2020-03-26 00:00:00
TPB,Ngân hàng Thương mại Cổ phần Tiên Phong,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,856589206,826573150,846522533.333333,495943890,20500,,447921.5,0.000541901826837709,225333.0,0.000272611081064029,216746.083333333,0.000256042898798992,9485123500,4780040166.66666,4689643504.16666,,,,,,,,,,966.0,7633.41814455675,1900-01-21 05:33:27.132000,2.6855596813621605,2020-03-26 00:00:00
TPC,Công ty Cổ phần Nhựa Tân Đại Hưng,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",24430596,22516956,21296689.333333302,11258478,8060,,126.0,5.59578301791769e-06,139.666666666666,6.2027330277976505e-06,465.166666666666,2.18422055835032e-05,1161500,1314000.0,4967833.33333333,,,,,,,,,,552.0,12550.018512606,1900-01-16 18:46:01.833000,0.642230128338376,2020-03-26 00:00:00
TRA,Công ty Cổ phần Traphaco,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,41453673,41450540,41450983.0,26942851,50800,,9276.0,0.00022378478060840697,8976.166666666659,0.00021655126004791798,7383.0,0.0001781139906863,468645000,499246833.333333,422733716.66666603,,,,,,,,,,5910.0,31957.643407416203,1900-01-08 14:19:17.990000,1.5896040691226598,2020-03-26 00:00:00
TRC,Công ty Cổ phần Cao su Tây Ninh,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",30000000,29125000,29125000.0,10193750,24800,,14634.5,0.000502472103004291,30919.166666666602,0.00106160228898426,24432.8333333333,0.0008388955650929901,381078000,977349333.333333,835090570.833333,,,,,,,,,,4789.0,48231.5803130333,1900-01-05 08:00:26.056000,0.514185930443138,2020-03-26 00:00:00
TS4,Công ty Cổ phần Thủy sản số 4,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,16160646,16051594,16052116.0,4815478,2760,,7144.0,0.000445064832813488,4558.833333333329,0.000284011253544871,6902.416666666661,0.00043000042278953503,20862000,14696500.0,27565145.0,,,,,,,,,,1149.0,17656.3569006461,1900-01-02 10:01:52.993000,0.15631763763786302,2020-03-26 00:00:00
TSC,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",147648084,147648084,147648084.0,66441638,2050,,798418.5,0.00540757779152758,597327.166666666,0.00404561407425149,1136023.58333333,0.0076941302085121,1731693000,1388492000.0,3359541277.5,,,,,,,,,,5369.0,17505.5695242148,12:35:45.164000,0.11710558729119301,2020-03-26 00:00:00
TTB,Công ty Cổ phần Tập đoàn Tiến Bộ,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,46826954,46826954,46826954.0,30437520,2560,,573226.0,0.012241368507548001,603659.166666666,0.0128912755390125,783222.083333333,0.0167258814940927,1745200500,2123494833.3333302,4714871812.5,,,,,,,,,,3001.0,14430.002362571398,20:28:14.570000,0.177408148361786,2020-03-26 00:00:00
TTE,Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,28490400,28490400,28490400.0,18888550,13850,,141.0,4.9490354645775395e-06,64.0,2.24637070732597e-06,83.5,2.93081178221436e-06,1795000,785833.333333333,1150750.0,,,,,,,,,,0.0,,1899-12-24 00:00:00,0.0,2020-03-26 00:00:00
TTF,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,214607840,311182487,274967301.888888,264505114,2150,,922795.5,0.00296544805235135,665178.0,0.00213758173351188,595944.166666666,0.00216732739701348,2373651500,1740866500.0,1611274345.8333302,,,,,,,,,,745.0,11551.6998983582,1900-01-03 01:06:58.328000,0.186119793529744,2020-03-26 00:00:00
TV2,Công ty Cổ phần Tư vấn Xây dựng Điện 2,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Tư vấn & Hỗ trợ KD,24010118,24010118,24010118.0,9604047,51000,,50653.0,0.00210965227242948,28116.3333333333,0.0011710202062869199,27807.416666666602,0.001158154102644,2906049000,1825462333.3333302,2138322258.3333302,,,,,,,,,,8227.0,25457.9344584365,1900-01-06 06:08:42.356000,2.00330470970707,2020-03-26 00:00:00
TVB,Công ty Cổ phần Chứng khoán Trí Việt,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,48574680,48574680,29279737.6666666,17001138,16600,,153245.5,0.00315484322284778,154351.5,0.00317761228689514,127357.75,0.0043496889026089,2546524500,2568800833.33333,2007971770.8333302,,,,,,,,,,866.0,8466.29563427083,1900-01-19 03:43:32.383000,1.960715845169,2020-03-26 00:00:00
TVS,Công ty Cổ phần Chứng khoán Thiên Việt,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,80124700,90124700,76239505.55555551,54074820,11250,,13091.5,0.000145259845525144,18737.5,0.00020790637860653,25335.166666666602,0.000332310217413529,149157500,238955833.33333302,312575633.333333,,,,,,,,,,2041.0,11901.5750697674,1900-01-06 02:57:04.853000,0.945253038698837,2020-03-26 00:00:00
TVT,Tổng Công ty Việt Thắng - CTCP,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,21000000,21000000,21000000.0,8400000,23400,,5717.5,0.000272261904761904,4094.5,0.00019497619047619,5059.0,0.000240904761904761,134817500,96251833.3333333,112414458.333333,,,,,,,,,,4708.0,23568.262178619,1900-01-05 03:06:01.456000,0.9928606455009781,2020-03-26 00:00:00
TYA,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Hàng điện & điện tử,6134773,30680582,30689945.0637,6136116,11300,,19485.5,0.000635108551721737,17317.3333333333,0.000564439531601236,16642.8333333333,0.000542289446878757,237823500,229304500.0,224270841.666666,,,,,,,,,,1628.0,12669.585702918701,1900-01-06 22:39:30.158000,0.891899724660825,2020-03-26 00:00:00
