Ticker,Share,Update,Date
SHS,99845000.0,2014-06-30,2014Q2
BVH,680471434.0,2014-06-30,2014Q2
S74,9000000.0,2014-06-30,2014Q2
HOM,69228600.0,2014-06-30,2014Q2
MDC,15083952.0,2014-06-30,2014Q2
D2D,10654984.0,2014-06-30,2014Q2
MAFPF1,21409530.0,2014-06-30,2014Q2
PRUBF1,50000000.0,2014-06-30,2014Q2
VFMVF1,100000000.0,2014-06-30,2014Q2
VFMVF4,80646000.0,2014-06-30,2014Q2
CTG,3723404556.0,2014-06-30,2014Q2
DHC,14999908.0,2014-06-30,2014Q2
CTS,77703400.0,2014-06-30,2014Q2
AAM,9935701.0,2014-06-30,2014Q2
NBP,12865500.0,2014-06-30,2014Q2
EID,14568600.0,2014-06-30,2014Q2
CTM,4399996.0,2014-06-30,2014Q2
CSM,67292000.0,2014-06-30,2014Q2
VNT,5416600.0,2014-06-30,2014Q2
VNL,9000000.0,2014-06-30,2014Q2
PHR,78490047.0,2014-06-30,2014Q2
BKC,6034700.0,2014-06-30,2014Q2
SED,8000000.0,2014-06-30,2014Q2
DAD,4659200.0,2014-06-30,2014Q2
PVX,400000000.0,2014-06-30,2014Q2
DIG,142995587.0,2014-06-30,2014Q2
VNI,10337276.0,2014-06-30,2014Q2
VPH,30208684.0,2014-06-30,2014Q2
ATA,11999998.0,2014-06-30,2014Q2
HLG,44225385.0,2014-06-30,2014Q2
RDP,14265744.0,2014-06-30,2014Q2
SDU,20000000.0,2014-06-30,2014Q2
MCG,52050000.0,2014-06-30,2014Q2
NAG,14849578.0,2014-06-30,2014Q2
PHT,19999993.0,2014-06-30,2014Q2
VMG,9600000.0,2014-06-30,2014Q2
PDC,15000000.0,2014-06-30,2014Q2
EFI,10880000.0,2014-06-30,2014Q2
SRC,18224216.0,2014-06-30,2014Q2
LGL,19996375.0,2014-06-30,2014Q2
PMC,9332573.0,2014-06-30,2014Q2
ITC,68646328.0,2014-06-30,2014Q2
TV2,4398500.0,2014-06-30,2014Q2
TIC,22282985.0,2014-06-30,2014Q2
GGG,9635456.0,2014-06-30,2014Q2
TIE,9569900.0,2014-06-30,2014Q2
ABI,38000000.0,2014-06-30,2014Q2
APS,39000000.0,2014-06-30,2014Q2
CFC,2434280.0,2014-06-30,2014Q2
CLS,9000000.0,2014-06-30,2014Q2
DDN,2800000.0,2014-06-30,2014Q2
DNT,4853950.0,2014-06-30,2014Q2
HIG,21702597.0,2014-06-30,2014Q2
KMT,9846562.0,2014-06-30,2014Q2
MAS,3008816.0,2014-06-30,2014Q2
PPP,2979999.0,2014-06-30,2014Q2
SME,22500000.0,2014-06-30,2014Q2
SVS,13500000.0,2014-06-30,2014Q2
TAS,13899950.0,2014-06-30,2014Q2
TCO,12620000.0,2014-06-30,2014Q2
TGP,10000000.0,2014-06-30,2014Q2
VDS,34979987.0,2014-06-30,2014Q2
VPC,5625000.0,2014-06-30,2014Q2
SRF,24361876.0,2014-06-30,2014Q2
HAD,4000000.0,2014-06-30,2014Q2
CVT,7794100.0,2014-06-30,2014Q2
PHC,10889977.0,2014-06-30,2014Q2
TH1,12594816.0,2014-06-30,2014Q2
GDT,10372365.0,2014-06-30,2014Q2
HVG,119999993.0,2014-06-30,2014Q2
BXH,3012040.0,2014-06-30,2014Q2
TV3,3381000.0,2014-06-30,2014Q2
TIX,24000000.0,2014-06-30,2014Q2
HDO,14819879.0,2014-06-30,2014Q2
ACE,2652910.0,2014-06-30,2014Q2
PSP,33000000.0,2014-06-30,2014Q2
CT3,5560905.0,2014-06-30,2014Q2
BTP,60485600.0,2014-06-30,2014Q2
PGD,56966666.0,2014-06-30,2014Q2
GLT,9177796.0,2014-06-30,2014Q2
MHL,3834050.0,2014-06-30,2014Q2
DVP,40000000.0,2014-06-30,2014Q2
TKC,9756716.0,2014-06-30,2014Q2
VIG,34133300.0,2014-06-30,2014Q2
IME,3599948.0,2014-06-30,2014Q2
LM3,5150000.0,2014-06-30,2014Q2
LIX,21600000.0,2014-06-30,2014Q2
TTR,1993393.0,2014-06-30,2014Q2
ITD,12769627.0,2014-06-30,2014Q2
PTP,6800000.0,2014-06-30,2014Q2
AGR,211200000.0,2014-06-30,2014Q2
DID,5000000.0,2014-06-30,2014Q2
WSS,50300000.0,2014-06-30,2014Q2
VNG,13000000.0,2014-06-30,2014Q2
DNC,2199697.0,2014-06-30,2014Q2
V15,10000000.0,2014-06-30,2014Q2
SHN,32453360.0,2014-06-30,2014Q2
LO5,5000000.0,2014-06-30,2014Q2
VFG,13208643.0,2014-06-30,2014Q2
SQC,110000000.0,2014-06-30,2014Q2
DBM,1294392.0,2014-06-30,2014Q2
L44,3980000.0,2014-06-30,2014Q2
HGM,12314620.0,2014-06-30,2014Q2
DVD,11910000.0,2014-06-30,2014Q2
DXG,75000000.0,2014-06-30,2014Q2
SDG,6499997.0,2014-06-30,2014Q2
BMJ,6000000.0,2014-06-30,2014Q2
UDJ,16500000.0,2014-06-30,2014Q2
ACC,10000000.0,2014-06-30,2014Q2
TMW,4662350.0,2014-06-30,2014Q2
MAC,6333123.0,2014-06-30,2014Q2
TCL,20943893.0,2014-06-30,2014Q2
PGT,9241801.0,2014-06-30,2014Q2
HST,1488440.0,2014-06-30,2014Q2
SHI,25994663.0,2014-06-30,2014Q2
AMV,2115750.0,2014-06-30,2014Q2
KSS,39432337.0,2014-06-30,2014Q2
VIX,30000000.0,2014-06-30,2014Q2
CTD,42133344.0,2014-06-30,2014Q2
SEC,38999876.0,2014-06-30,2014Q2
V12,5818000.0,2014-06-30,2014Q2
ASM,47683440.0,2014-06-30,2014Q2
AGD,18000000.0,2014-06-30,2014Q2
HHL,2748270.0,2014-06-30,2014Q2
PTG,4604385.0,2014-06-30,2014Q2
TAG,17798794.0,2014-06-30,2014Q2
FDC,27609988.0,2014-06-30,2014Q2
LHC,2000000.0,2014-06-30,2014Q2
KSB,18000000.0,2014-06-30,2014Q2
INN,10800000.0,2014-06-30,2014Q2
CPC,4081450.0,2014-06-30,2014Q2
CMG,66242694.0,2014-06-30,2014Q2
NHW,22937911.0,2014-06-30,2014Q2
HDM,4999557.0,2014-06-30,2014Q2
HDG,55687096.0,2014-06-30,2014Q2
TMT,30429417.0,2014-06-30,2014Q2
BDB,1126474.0,2014-06-30,2014Q2
NT2,256000000.0,2014-06-30,2014Q2
TVG,2029589.0,2014-06-30,2014Q2
HPL,2000000.0,2014-06-30,2014Q2
KDH,75000000.0,2014-06-30,2014Q2
ADP,6399999.0,2014-06-30,2014Q2
TTG,1970000.0,2014-06-30,2014Q2
APC,11440600.0,2014-06-30,2014Q2
TLG,23297915.0,2014-06-30,2014Q2
REM,1148600.0,2014-06-30,2014Q2
STG,8351857.0,2014-06-30,2014Q2
PSB,50000000.0,2014-06-30,2014Q2
VQC,1999844.0,2014-06-30,2014Q2
KBE,1231060.0,2014-06-30,2014Q2
TBT,1656470.0,2014-06-30,2014Q2
HFC,2100000.0,2014-06-30,2014Q2
CTI,15000000.0,2014-06-30,2014Q2
TLH,80685688.0,2014-06-30,2014Q2
SNC,5000000.0,2014-06-30,2014Q2
TCB,887807900.0,2014-06-30,2014Q2
LHG,26068133.0,2014-06-30,2014Q2
QHD,4249901.0,2014-06-30,2014Q2
TVS,0.0,2014-06-30,2014Q2
FPTS,73332390.0,2014-06-30,2014Q2
TCSC,36000000.0,2014-06-30,2014Q2
TET,6202940.0,2014-06-30,2014Q2
ORS,24000000.0,2014-06-30,2014Q2
BMSC,30000000.0,2014-06-30,2014Q2
HBS,32999980.0,2014-06-30,2014Q2
DL1,2856454.0,2014-06-30,2014Q2
VBC,2999989.0,2014-06-30,2014Q2
SDB,11000000.0,2014-06-30,2014Q2
BTW,9360000.0,2014-06-30,2014Q2
IHK,2141928.0,2014-06-30,2014Q2
CMT,7283370.0,2014-06-30,2014Q2
CKV,3969000.0,2014-06-30,2014Q2
DGT,2481000.0,2014-06-30,2014Q2
PHH,18100000.0,2014-06-30,2014Q2
NVT,90500000.0,2014-06-30,2014Q2
DAG,13750000.0,2014-06-30,2014Q2
NDC,5680000.0,2014-06-30,2014Q2
TNT,8500000.0,2014-06-30,2014Q2
KHB,6270000.0,2014-06-30,2014Q2
DPP,1985447.0,2014-06-30,2014Q2
IN4,1200000.0,2014-06-30,2014Q2
SBC,8000000.0,2014-06-30,2014Q2
MKP,9838286.0,2014-06-30,2014Q2
HU1,10000000.0,2014-06-30,2014Q2
PXT,19821510.0,2014-06-30,2014Q2
SBA,60288331.0,2014-06-30,2014Q2
KSC,3739823.0,2014-06-30,2014Q2
PXS,50000000.0,2014-06-30,2014Q2
IDV,5092580.0,2014-06-30,2014Q2
PHS,34745000.0,2014-06-30,2014Q2
DVSC,25000000.0,2014-06-30,2014Q2
IVS,16100000.0,2014-06-30,2014Q2
PSI,59841300.0,2014-06-30,2014Q2
EPS,26364600.0,2014-06-30,2014Q2
APG,13528900.0,2014-06-30,2014Q2
SCB,1229480100.0,2014-06-30,2014Q2
LVB,646000000.0,2014-06-30,2014Q2
HDB,500000000.0,2014-06-30,2014Q2
OCB,323400000.0,2014-06-30,2014Q2
SGB,308000000.0,2014-06-30,2014Q2
HBB,405000000.0,2014-06-30,2014Q2
ABB,479799976.0,2014-06-30,2014Q2
TPB,555000000.0,2014-06-30,2014Q2
KLB,300000000.0,2014-06-30,2014Q2
DAB,310000000.0,2014-06-30,2014Q2
PNB,400000000.0,2014-06-30,2014Q2
VAB,309800000.0,2014-06-30,2014Q2
NVB,297669552.0,2014-06-30,2014Q2
NAB,300000000.0,2014-06-30,2014Q2
GDB,300000000.0,2014-06-30,2014Q2
VPB,577000000.0,2014-06-30,2014Q2
L35,3265155.0,2014-06-30,2014Q2
NVN,10656800.0,2014-06-30,2014Q2
VND,96936476.0,2014-06-30,2014Q2
SDE,1751092.0,2014-06-30,2014Q2
PTH,1600000.0,2014-06-30,2014Q2
BTG,1190000.0,2014-06-30,2014Q2
BTT,10599776.0,2014-06-30,2014Q2
STS,2768221.0,2014-06-30,2014Q2
VNH,8023071.0,2014-06-30,2014Q2
DNS,21600000.0,2014-06-30,2014Q2
PPI,14049053.0,2014-06-30,2014Q2
VES,9007500.0,2014-06-30,2014Q2
VKD,2160000.0,2014-06-30,2014Q2
IJC,274194525.0,2014-06-30,2014Q2
CCI,13195860.0,2014-06-30,2014Q2
PVL,50000000.0,2014-06-30,2014Q2
V21,1700000.0,2014-06-30,2014Q2
TNB,25478991.0,2014-06-30,2014Q2
VT1,1991000.0,2014-06-30,2014Q2
POM,186317161.0,2014-06-30,2014Q2
LIG,11136200.0,2014-06-30,2014Q2
OGC,300000000.0,2014-06-30,2014Q2
AVS,36000000.0,2014-06-30,2014Q2
HTC,5250000.0,2014-06-30,2014Q2
HPB,3657200.0,2014-06-30,2014Q2
CHP,120000000.0,2014-06-30,2014Q2
SSF,1600000.0,2014-06-30,2014Q2
VIA,1200000.0,2014-06-30,2014Q2
TDC,100000000.0,2014-06-30,2014Q2
MCC,4638300.0,2014-06-30,2014Q2
CT6,6108078.0,2014-06-30,2014Q2
SPD,10000000.0,2014-06-30,2014Q2
JSC,1550000.0,2014-06-30,2014Q2
KSD,12000000.0,2014-06-30,2014Q2
PTT,10000000.0,2014-06-30,2014Q2
NBW,10900000.0,2014-06-30,2014Q2
DAP,1680000.0,2014-06-30,2014Q2
IMT,3000000.0,2014-06-30,2014Q2
LCC,5838999.0,2014-06-30,2014Q2
DLR,4500000.0,2014-06-30,2014Q2
DNY,26999517.0,2014-06-30,2014Q2
VCM,3000000.0,2014-06-30,2014Q2
VCR,35240000.0,2014-06-30,2014Q2
VHF,21500000.0,2014-06-30,2014Q2
NTB,39779577.0,2014-06-30,2014Q2
NSN,2959314.0,2014-06-30,2014Q2
CX8,1775500.0,2014-06-30,2014Q2
SPM,13770000.0,2014-06-30,2014Q2
PSL,4500000.0,2014-06-30,2014Q2
DCB,400000000.0,2014-06-30,2014Q2
GB,301800000.0,2014-06-30,2014Q2
MBB,1125625000.0,2014-06-30,2014Q2
MSB,800000000.0,2014-06-30,2014Q2
VIB,425000000.0,2014-06-30,2014Q2
DTL,58207764.0,2014-06-30,2014Q2
GER,2200000.0,2014-06-30,2014Q2
AME,12000000.0,2014-06-30,2014Q2
VNX,1224948.0,2014-06-30,2014Q2
PDN,8231998.0,2014-06-30,2014Q2
PXI,30000000.0,2014-06-30,2014Q2
GDW,9500000.0,2014-06-30,2014Q2
BWA,2700000.0,2014-06-30,2014Q2
HPT,6708541.0,2014-06-30,2014Q2
VXB,4049006.0,2014-06-30,2014Q2
DBF,3679200.0,2014-06-30,2014Q2
CMV,12103912.0,2014-06-30,2014Q2
PXM,15000000.0,2014-06-30,2014Q2
PVR,51906713.0,2014-06-30,2014Q2
DLG,69744898.0,2014-06-30,2014Q2
NNC,8768175.0,2014-06-30,2014Q2
BCE,30000000.0,2014-06-30,2014Q2
VE3,1319710.0,2014-06-30,2014Q2
CMI,10000000.0,2014-06-30,2014Q2
MIH,3780000.0,2014-06-30,2014Q2
TSM,2936140.0,2014-06-30,2014Q2
DXL,2957900.0,2014-06-30,2014Q2
GTT,43503000.0,2014-06-30,2014Q2
NHS,60750000.0,2014-06-30,2014Q2
DC2,2520000.0,2014-06-30,2014Q2
SBS,126660000.0,2014-06-30,2014Q2
UDC,34706000.0,2014-06-30,2014Q2
VHH,6000000.0,2014-06-30,2014Q2
VIR,8240000.0,2014-06-30,2014Q2
LCS,7600000.0,2014-06-30,2014Q2
NHA,8835000.0,2014-06-30,2014Q2
ICI,4000000.0,2014-06-30,2014Q2
DTA,10000000.0,2014-06-30,2014Q2
WTC,10000000.0,2014-06-30,2014Q2
VDN,2000000.0,2014-06-30,2014Q2
AAA,19800000.0,2014-06-30,2014Q2
VCT,1100000.0,2014-06-30,2014Q2
LDP,3399959.0,2014-06-30,2014Q2
KSA,37370944.0,2014-06-30,2014Q2
PFV,60000000.0,2014-06-30,2014Q2
VCH,4000000.0,2014-06-30,2014Q2
DRH,18113852.0,2014-06-30,2014Q2
ND2,35329650.0,2014-06-30,2014Q2
MJC,1596620.0,2014-06-30,2014Q2
PMT,5000000.0,2014-06-30,2014Q2
SD1,5000000.0,2014-06-30,2014Q2
VFMVFA,24043760.0,2014-06-30,2014Q2
VRC,14011142.0,2014-06-30,2014Q2
HMH,9784784.0,2014-06-30,2014Q2
SMT,3078153.0,2014-06-30,2014Q2
VLA,1080000.0,2014-06-30,2014Q2
HHG,12617600.0,2014-06-30,2014Q2
VE2,2098080.0,2014-06-30,2014Q2
PDR,130200000.0,2014-06-30,2014Q2
